Model parameters used
country,#general beds,#critical beds,%vaccine efficacy (against infection & mild illness),%vaccine efficacy (against hospitalisation & death),vaccine durability (days),introduction date,%vaccine courses available (% of population),#fully vaccinated/week,prioritisation & allocation,Vaccine uptake (% of group targeted),phase start #1,phase end #1,Rt #1,phase start #2,phase end #2,Rt #2
"Iran",169169,4879,90.000,96.000,1095,2021-05-27,20.000,2100000.000,"HCW and Elderly",80.000,2021-05-27,2021-11-27,1.527,2021-11-28,2023-01-01,2.400

Model output
date,Rt,Reff,reported deaths,infections,infections counterfactual,deaths,deaths conterfactual,infections averted,deaths averted,hospitalisations,critical care,fully vaccinated persons (cumulative)
2022-04-21,2.400,0.936,,1054578.000,116121.000,843.000,360.000,0.000,0.000,28235.000,5507.000,16811653.000
2022-04-22,2.400,0.924,,1049091.000,110169.000,853.000,347.000,0.000,0.000,28655.000,5516.000,16811653.000
2022-04-23,2.400,0.913,,1041649.000,104566.000,862.000,333.000,0.000,0.000,29029.000,5523.000,16811653.000
2022-04-24,2.400,0.901,,1032318.000,99290.000,868.000,320.000,0.000,0.000,29357.000,5528.000,16811653.000
2022-04-25,2.400,0.890,,1021183.000,94321.000,873.000,307.000,0.000,0.000,29635.000,5531.000,16811653.000
2022-04-26,2.400,0.880,,1008334.000,89642.000,876.000,295.000,0.000,0.000,29863.000,5531.000,16811653.000
2022-04-27,2.400,0.870,,993877.000,85233.000,877.000,282.000,0.000,0.000,30039.000,5530.000,16811653.000
2022-04-28,2.400,0.860,,977923.000,81080.000,877.000,270.000,0.000,0.000,30162.000,5526.000,16811653.000
2022-04-29,2.400,0.850,,960590.000,77166.000,874.000,258.000,0.000,0.000,30233.000,5520.000,16811653.000
2022-04-30,2.400,0.841,,942003.000,73477.000,870.000,247.000,0.000,0.000,30251.000,5513.000,16811653.000
2022-05-01,2.400,0.832,,922289.000,69999.000,864.000,236.000,0.000,0.000,30216.000,5503.000,16811653.000
2022-05-02,2.400,0.824,,901577.000,66720.000,856.000,225.000,0.000,0.000,30129.000,5492.000,16811653.000
2022-05-03,2.400,0.816,,879998.000,63627.000,846.000,215.000,0.000,0.000,29991.000,5479.000,16811653.000
2022-05-04,2.400,0.808,,857679.000,60709.000,835.000,205.000,0.000,0.000,29803.000,5464.000,16811653.000
2022-05-05,2.400,0.801,,834749.000,57955.000,823.000,195.000,0.000,0.000,29568.000,5447.000,16811653.000
2022-05-06,2.400,0.794,,811329.000,55356.000,809.000,186.000,0.000,0.000,29287.000,5430.000,16811653.000
2022-05-07,2.400,0.788,,787538.000,52902.000,794.000,177.000,0.000,0.000,28962.000,5411.000,16811653.000
2022-05-08,2.400,0.782,,763490.000,50584.000,778.000,169.000,0.000,0.000,28596.000,5391.000,16811653.000
2022-05-09,2.400,0.776,,739291.000,48394.000,760.000,161.000,0.000,0.000,28191.000,5369.000,16811653.000
2022-05-10,2.400,0.770,,715043.000,46325.000,742.000,153.000,0.000,0.000,27750.000,5347.000,16811653.000
2022-05-11,2.400,0.765,,690837.000,44370.000,723.000,146.000,0.000,0.000,27275.000,5324.000,16811653.000
2022-05-12,2.400,0.760,,666762.000,42521.000,703.000,139.000,0.000,0.000,26771.000,5301.000,16811653.000
2022-05-13,2.400,0.756,,642895.000,40772.000,683.000,133.000,0.000,0.000,26239.000,5277.000,16811653.000
2022-05-14,2.400,0.752,,619308.000,39117.000,662.000,127.000,0.000,0.000,25682.000,5252.000,16811653.000
2022-05-15,2.400,0.748,,596064.000,37551.000,640.000,121.000,0.000,0.000,25105.000,5227.000,16811653.000
2022-05-16,2.400,0.744,,573220.000,36069.000,618.000,115.000,0.000,0.000,24509.000,5202.000,16811653.000
2022-05-17,2.400,0.741,,550825.000,34665.000,596.000,110.000,0.000,0.000,23897.000,5177.000,16811653.000
2022-05-18,2.400,0.738,,528921.000,33336.000,574.000,105.000,0.000,0.000,23273.000,5152.000,16811653.000
2022-05-19,2.400,0.735,,507545.000,32076.000,551.000,100.000,0.000,0.000,22640.000,5127.000,16811653.000
2022-05-20,2.400,0.732,,486727.000,30882.000,529.000,96.000,0.000,0.000,21999.000,5102.000,16811653.000
2022-05-21,2.400,0.730,,466490.000,29750.000,507.000,91.000,0.000,0.000,21353.000,5077.000,16811653.000
2022-05-22,2.400,0.728,,446854.000,28677.000,485.000,87.000,0.000,0.000,20705.000,5052.000,16811653.000
2022-05-23,2.400,0.726,,427833.000,27659.000,463.000,83.000,0.000,0.000,20056.000,5028.000,16811653.000
2022-05-24,2.400,0.724,,409435.000,26693.000,441.000,80.000,0.000,0.000,19410.000,5005.000,16811653.000
2022-05-25,2.400,0.723,,391667.000,25776.000,420.000,76.000,0.000,0.000,18768.000,4981.000,16811653.000
2022-05-26,2.400,0.722,,374530.000,24906.000,398.000,73.000,0.000,0.000,18131.000,4958.000,16811653.000
2022-05-27,2.400,0.721,,358023.000,24079.000,378.000,70.000,0.000,0.000,17502.000,4936.000,16811653.000
2022-05-28,2.400,0.720,,342141.000,23294.000,358.000,67.000,0.000,0.000,16881.000,4914.000,16811653.000
2022-05-29,2.400,0.719,,326878.000,22548.000,343.000,64.000,0.000,0.000,16270.000,4888.000,16811653.000
2022-05-30,2.400,0.718,,312224.000,21840.000,334.000,62.000,0.000,0.000,15670.000,4852.000,16811653.000
2022-05-31,2.400,0.718,,298168.000,21166.000,328.000,59.000,0.000,0.000,15082.000,4804.000,16811653.000
2022-06-01,2.400,0.717,,284698.000,20525.000,322.000,57.000,0.000,0.000,14508.000,4744.000,16811653.000
2022-06-02,2.400,0.717,,271800.000,19916.000,316.000,55.000,0.000,0.000,13947.000,4673.000,16811653.000
2022-06-03,2.400,0.717,,259459.000,19337.000,310.000,52.000,0.000,0.000,13400.000,4594.000,16811653.000
2022-06-04,2.400,0.717,,247659.000,18786.000,303.000,50.000,0.000,0.000,12868.000,4506.000,16811653.000
2022-06-05,2.400,0.718,,236384.000,18262.000,296.000,49.000,0.000,0.000,12352.000,4411.000,16811653.000
2022-06-06,2.400,0.718,,225616.000,17763.000,289.000,47.000,0.000,0.000,11851.000,4311.000,16811653.000
2022-06-07,2.400,0.718,,215339.000,17289.000,281.000,45.000,0.000,0.000,11365.000,4206.000,16811653.000
2022-06-08,2.400,0.719,,205534.000,16837.000,273.000,43.000,0.000,0.000,10896.000,4096.000,16811653.000
2022-06-09,2.400,0.720,,196185.000,16407.000,265.000,42.000,0.000,0.000,10442.000,3984.000,16811653.000
2022-06-10,2.400,0.721,,187274.000,15998.000,257.000,40.000,0.000,0.000,10004.000,3870.000,16811653.000
2022-06-11,2.400,0.721,,178783.000,15608.000,249.000,39.000,0.000,0.000,9582.000,3755.000,16811653.000
2022-06-12,2.400,0.722,,170695.000,15238.000,240.000,38.000,0.000,0.000,9175.000,3638.000,16811653.000
2022-06-13,2.400,0.723,,162994.000,14885.000,232.000,36.000,0.000,0.000,8783.000,3522.000,16811653.000
2022-06-14,2.400,0.725,,155662.000,14549.000,224.000,35.000,0.000,0.000,8407.000,3406.000,16811653.000
2022-06-15,2.400,0.726,,148685.000,14229.000,216.000,34.000,0.000,0.000,8046.000,3291.000,16811653.000
2022-06-16,2.400,0.727,,142045.000,13925.000,208.000,33.000,0.000,0.000,7698.000,3178.000,16811653.000
2022-06-17,2.400,0.728,,135728.000,13635.000,201.000,32.000,0.000,0.000,7365.000,3066.000,16811653.000
2022-06-18,2.400,0.730,,129719.000,13360.000,193.000,31.000,0.000,0.000,7046.000,2955.000,16811653.000
2022-06-19,2.400,0.731,,124003.000,13098.000,186.000,30.000,0.000,0.000,6740.000,2848.000,16811653.000
2022-06-20,2.400,0.733,,118568.000,12849.000,179.000,29.000,0.000,0.000,6448.000,2742.000,16811653.000
2022-06-21,2.400,0.734,,113398.000,12612.000,172.000,29.000,0.000,0.000,6168.000,2639.000,16811653.000
2022-06-22,2.400,0.736,,108483.000,12387.000,165.000,28.000,0.000,0.000,5900.000,2539.000,16811653.000
2022-06-23,2.400,0.738,,103809.000,12174.000,158.000,27.000,0.000,0.000,5643.000,2442.000,16811653.000
2022-06-24,2.400,0.740,,99364.000,11971.000,152.000,26.000,0.000,0.000,5399.000,2347.000,16811653.000
2022-06-25,2.400,0.741,,95138.000,11779.000,146.000,26.000,0.000,0.000,5165.000,2255.000,16811653.000
2022-06-26,2.400,0.743,,91119.000,11597.000,140.000,25.000,0.000,0.000,4942.000,2167.000,16811653.000
2022-06-27,2.400,0.745,,87298.000,11424.000,134.000,24.000,0.000,0.000,4728.000,2081.000,16811653.000
2022-06-28,2.400,0.747,,83664.000,11261.000,128.000,24.000,0.000,0.000,4525.000,1998.000,16811653.000
2022-06-29,2.400,0.749,,80208.000,11106.000,123.000,23.000,0.000,0.000,4331.000,1919.000,16811653.000
2022-06-30,2.400,0.751,,76921.000,10960.000,118.000,23.000,0.000,0.000,4146.000,1842.000,16811653.000
2022-07-01,2.400,0.753,,73794.000,10823.000,113.000,22.000,0.000,0.000,3970.000,1768.000,16811653.000
2022-07-02,2.400,0.756,,70820.000,10694.000,108.000,22.000,0.000,0.000,3801.000,1697.000,16811653.000
2022-07-03,2.400,0.758,,67990.000,10572.000,104.000,21.000,0.000,0.000,3641.000,1628.000,16811653.000
2022-07-04,2.400,0.760,,65298.000,10458.000,100.000,21.000,0.000,0.000,3488.000,1563.000,16811653.000
2022-07-05,2.400,0.762,,62735.000,10351.000,95.000,20.000,0.000,0.000,3342.000,1500.000,16811653.000
2022-07-06,2.400,0.764,,60297.000,10252.000,92.000,20.000,0.000,0.000,3204.000,1439.000,16811653.000
2022-07-07,2.400,0.767,,57976.000,10159.000,88.000,20.000,0.000,0.000,3071.000,1382.000,16811653.000
2022-07-08,2.400,0.769,,55766.000,10073.000,84.000,19.000,0.000,0.000,2945.000,1326.000,16811653.000
2022-07-09,2.400,0.771,,53662.000,9994.000,81.000,19.000,0.000,0.000,2825.000,1273.000,16811653.000
2022-07-10,2.400,0.774,,51659.000,9920.000,77.000,19.000,0.000,0.000,2711.000,1222.000,16811653.000
2022-07-11,2.400,0.776,,49750.000,9854.000,74.000,18.000,0.000,0.000,2602.000,1173.000,16811653.000
2022-07-12,2.400,0.779,,47932.000,9793.000,71.000,18.000,0.000,0.000,2498.000,1127.000,16811653.000
2022-07-13,2.400,0.781,,46200.000,9738.000,68.000,18.000,0.000,0.000,2399.000,1082.000,16811653.000
2022-07-14,2.400,0.784,,44549.000,9690.000,66.000,18.000,0.000,0.000,2305.000,1040.000,16811653.000
2022-07-15,2.400,0.786,,42976.000,9647.000,63.000,17.000,0.000,0.000,2215.000,999.000,16811653.000
2022-07-16,2.400,0.789,,41476.000,9609.000,61.000,17.000,0.000,0.000,2130.000,960.000,16811653.000
2022-07-17,2.400,0.791,,40046.000,9578.000,58.000,17.000,0.000,0.000,2048.000,923.000,16811653.000
2022-07-18,2.400,0.794,,38682.000,9551.000,56.000,17.000,0.000,0.000,1970.000,887.000,16811653.000
2022-07-19,2.400,0.797,,37381.000,9531.000,54.000,17.000,0.000,0.000,1896.000,853.000,16811653.000
2022-07-20,2.400,0.799,,36140.000,9516.000,52.000,16.000,0.000,0.000,1826.000,821.000,16811653.000
2022-07-21,2.400,0.802,,34956.000,9506.000,50.000,16.000,0.000,0.000,1759.000,790.000,16811653.000
2022-07-22,2.400,0.805,,33826.000,9501.000,48.000,16.000,0.000,0.000,1695.000,760.000,16811653.000
2022-07-23,2.400,0.807,,32747.000,9502.000,46.000,16.000,0.000,0.000,1633.000,732.000,16811653.000
2022-07-24,2.400,0.810,,31717.000,9508.000,44.000,16.000,0.000,0.000,1575.000,705.000,16811653.000
2022-07-25,2.400,0.813,,30734.000,9520.000,43.000,16.000,0.000,0.000,1520.000,679.000,16811653.000
2022-07-26,2.400,0.815,,29795.000,9537.000,41.000,16.000,0.000,0.000,1467.000,654.000,16811653.000
2022-07-27,2.400,0.818,,28897.000,9559.000,40.000,16.000,0.000,0.000,1416.000,631.000,16811653.000
2022-07-28,2.400,0.821,,28040.000,9586.000,38.000,15.000,0.000,0.000,1368.000,608.000,16811653.000
2022-07-29,2.400,0.824,,27221.000,9619.000,37.000,15.000,0.000,0.000,1322.000,587.000,16811653.000
2022-07-30,2.400,0.826,,26438.000,9658.000,36.000,15.000,0.000,0.000,1278.000,567.000,16811653.000
2022-07-31,2.400,0.829,,25690.000,9702.000,34.000,15.000,0.000,0.000,1236.000,547.000,16811653.000
2022-08-01,2.400,0.832,,24975.000,9751.000,33.000,15.000,0.000,0.000,1196.000,528.000,16811653.000
2022-08-02,2.400,0.835,,24291.000,9806.000,32.000,15.000,0.000,0.000,1157.000,511.000,16811653.000
2022-08-03,2.400,0.838,,23637.000,9867.000,31.000,15.000,0.000,0.000,1121.000,494.000,16811653.000
2022-08-04,2.400,0.841,,23011.000,9933.000,30.000,15.000,0.000,0.000,1086.000,477.000,16811653.000
2022-08-05,2.400,0.843,,22413.000,10005.000,29.000,15.000,0.000,0.000,1053.000,462.000,16811653.000
2022-08-06,2.400,0.846,,21841.000,10083.000,28.000,15.000,0.000,0.000,1021.000,447.000,16811653.000
2022-08-07,2.400,0.849,,21293.000,10168.000,27.000,15.000,0.000,0.000,991.000,433.000,16811653.000
2022-08-08,2.400,0.852,,20769.000,10258.000,26.000,15.000,0.000,0.000,962.000,419.000,16811653.000
2022-08-09,2.400,0.855,,20268.000,10355.000,25.000,15.000,0.000,0.000,934.000,406.000,16811653.000
2022-08-10,2.400,0.858,,19788.000,10458.000,25.000,15.000,0.000,0.000,907.000,394.000,16811653.000
2022-08-11,2.400,0.861,,19329.000,10568.000,24.000,15.000,0.000,0.000,882.000,382.000,16811653.000
2022-08-12,2.400,0.864,,18890.000,10684.000,23.000,15.000,0.000,0.000,858.000,371.000,16811653.000
2022-08-13,2.400,0.867,,18469.000,10808.000,23.000,15.000,0.000,0.000,834.000,360.000,16811653.000
2022-08-14,2.400,0.870,,18067.000,10939.000,22.000,15.000,0.000,0.000,812.000,350.000,16811653.000
2022-08-15,2.400,0.873,,17682.000,11077.000,21.000,16.000,0.000,0.000,791.000,340.000,16811653.000
2022-08-16,2.400,0.876,,17313.000,11222.000,21.000,16.000,0.000,0.000,771.000,330.000,16811653.000
2022-08-17,2.400,0.879,,16961.000,11376.000,20.000,16.000,0.000,0.000,751.000,321.000,16811653.000
2022-08-18,2.400,0.882,,16623.000,11537.000,20.000,16.000,0.000,0.000,733.000,313.000,16811653.000
2022-08-19,2.400,0.885,,16301.000,11707.000,19.000,16.000,0.000,0.000,715.000,305.000,16811653.000
2022-08-20,2.400,0.888,,15992.000,11885.000,19.000,16.000,0.000,0.000,698.000,297.000,16811653.000
2022-08-21,2.400,0.891,,15696.000,12072.000,18.000,16.000,0.000,0.000,682.000,289.000,16811653.000
2022-08-22,2.400,0.894,,15414.000,12268.000,18.000,16.000,0.000,0.000,666.000,282.000,16811653.000
2022-08-23,2.400,0.897,,15144.000,12474.000,17.000,16.000,0.000,0.000,651.000,275.000,16811653.000
2022-08-24,2.400,0.900,,14886.000,12690.000,17.000,17.000,0.000,0.000,637.000,268.000,16811653.000
2022-08-25,2.400,0.903,,14639.000,12915.000,16.000,17.000,0.000,0.000,623.000,262.000,16811653.000
2022-08-26,2.400,0.906,,14404.000,13152.000,16.000,17.000,0.000,1.000,610.000,256.000,16811653.000
2022-08-27,2.400,0.909,,14179.000,13399.000,16.000,17.000,0.000,2.000,598.000,250.000,16811653.000
2022-08-28,2.400,0.912,,13964.000,13658.000,15.000,17.000,0.000,2.000,586.000,245.000,16811653.000
2022-08-29,2.400,0.915,,13759.000,13928.000,15.000,18.000,169.000,3.000,575.000,239.000,16811653.000
2022-08-30,2.400,0.918,,13564.000,14211.000,15.000,18.000,647.000,3.000,564.000,234.000,16811653.000
2022-08-31,2.400,0.921,,13378.000,14507.000,14.000,18.000,1128.000,4.000,553.000,230.000,16811653.000
2022-09-01,2.400,0.924,,13201.000,14816.000,14.000,18.000,1614.000,4.000,543.000,225.000,16811653.000
2022-09-02,2.400,0.927,,13033.000,15138.000,14.000,19.000,2106.000,5.000,534.000,220.000,16811653.000
2022-09-03,2.400,0.930,,12873.000,15476.000,13.000,19.000,2603.000,5.000,525.000,216.000,16811653.000
2022-09-04,2.400,0.933,,12721.000,15828.000,13.000,19.000,3107.000,6.000,516.000,212.000,16811653.000
2022-09-05,2.400,0.936,,12577.000,16196.000,13.000,20.000,3619.000,7.000,508.000,208.000,16811653.000
2022-09-06,2.400,0.939,,12440.000,16580.000,13.000,20.000,4140.000,7.000,500.000,205.000,16811653.000
2022-09-07,2.400,0.942,,12311.000,16982.000,13.000,20.000,4671.000,8.000,492.000,201.000,16811653.000
2022-09-08,2.400,0.945,,12189.000,17401.000,12.000,21.000,5212.000,8.000,485.000,198.000,16811653.000
2022-09-09,2.400,0.948,,12074.000,17839.000,12.000,21.000,5765.000,9.000,478.000,195.000,16811653.000
2022-09-10,2.400,0.952,,11966.000,18297.000,12.000,21.000,6331.000,10.000,471.000,192.000,16811653.000
2022-09-11,2.400,0.955,,11864.000,18775.000,12.000,22.000,6911.000,10.000,465.000,189.000,16811653.000
2022-09-12,2.400,0.958,,11769.000,19274.000,12.000,22.000,7505.000,11.000,459.000,186.000,16811653.000
2022-09-13,2.400,0.961,,11680.000,19795.000,11.000,23.000,8115.000,11.000,454.000,183.000,16811653.000
2022-09-14,2.400,0.964,,11598.000,20340.000,11.000,23.000,8742.000,12.000,448.000,181.000,16811653.000
2022-09-15,2.400,0.967,,11521.000,20909.000,11.000,24.000,9388.000,13.000,443.000,178.000,16811653.000
2022-09-16,2.400,0.970,,11450.000,21504.000,11.000,24.000,10053.000,13.000,439.000,176.000,16811653.000
2022-09-17,2.400,0.973,,11386.000,22125.000,11.000,25.000,10739.000,14.000,434.000,174.000,16811653.000
2022-09-18,2.400,0.976,,11327.000,22774.000,11.000,25.000,11448.000,15.000,430.000,172.000,16811653.000
2022-09-19,2.400,0.979,,11273.000,23453.000,11.000,26.000,12180.000,15.000,426.000,170.000,16811653.000
2022-09-20,2.400,0.982,,11225.000,24162.000,10.000,27.000,12937.000,16.000,422.000,168.000,16811653.000
2022-09-21,2.400,0.985,,11183.000,24903.000,10.000,27.000,13721.000,17.000,418.000,166.000,16811653.000
2022-09-22,2.400,0.989,,11145.000,25678.000,10.000,28.000,14533.000,18.000,415.000,165.000,16811653.000
2022-09-23,2.400,0.992,,11114.000,26489.000,10.000,29.000,15375.000,19.000,412.000,163.000,16811653.000
2022-09-24,2.400,0.995,,11087.000,27336.000,10.000,30.000,16249.000,19.000,409.000,162.000,16811653.000
2022-09-25,2.400,0.998,,11066.000,28223.000,10.000,30.000,17157.000,20.000,407.000,161.000,16811653.000
2022-09-26,2.400,1.001,,11050.000,29150.000,10.000,31.000,18100.000,21.000,404.000,159.000,16811653.000
2022-09-27,2.400,1.004,,11039.000,30120.000,10.000,32.000,19082.000,22.000,402.000,158.000,16811653.000
2022-09-28,2.400,1.007,,11033.000,31135.000,10.000,33.000,20103.000,23.000,400.000,157.000,16811653.000
2022-09-29,2.400,1.010,,11032.000,32197.000,10.000,34.000,21166.000,24.000,398.000,156.000,16811653.000
2022-09-30,2.400,1.013,,11036.000,33309.000,10.000,35.000,22273.000,25.000,397.000,155.000,16811653.000
2022-10-01,2.400,1.016,,11045.000,34473.000,10.000,36.000,23427.000,26.000,395.000,154.000,16811653.000
2022-10-02,2.400,1.019,,11060.000,35691.000,10.000,37.000,24631.000,27.000,394.000,154.000,16811653.000
2022-10-03,2.400,1.022,,11079.000,36967.000,9.000,38.000,25888.000,29.000,393.000,153.000,16811653.000
2022-10-04,2.400,1.026,,11104.000,38303.000,9.000,39.000,27199.000,30.000,392.000,152.000,16811653.000
2022-10-05,2.400,1.029,,11134.000,39702.000,9.000,40.000,28569.000,31.000,391.000,152.000,16811653.000
2022-10-06,2.400,1.032,,11169.000,41168.000,9.000,42.000,29999.000,32.000,391.000,151.000,16811653.000
2022-10-07,2.400,1.035,,11209.000,42704.000,9.000,43.000,31495.000,34.000,391.000,151.000,16811653.000
2022-10-08,2.400,1.038,,11254.000,44313.000,9.000,45.000,33059.000,35.000,390.000,151.000,16811653.000
2022-10-09,2.400,1.041,,11305.000,45999.000,9.000,46.000,34695.000,37.000,391.000,151.000,16811653.000
2022-10-10,2.400,1.044,,11360.000,47766.000,9.000,48.000,36406.000,38.000,391.000,151.000,16811653.000
2022-10-11,2.400,1.047,,11422.000,49619.000,9.000,49.000,38197.000,40.000,391.000,150.000,16811653.000
2022-10-12,2.400,1.050,,11488.000,51561.000,9.000,51.000,40073.000,42.000,392.000,150.000,16811653.000
2022-10-13,2.400,1.053,,11561.000,53597.000,9.000,53.000,42037.000,43.000,393.000,151.000,16811653.000
2022-10-14,2.400,1.056,,11639.000,55732.000,9.000,54.000,44094.000,45.000,394.000,151.000,16811653.000
2022-10-15,2.400,1.059,,11722.000,57971.000,9.000,56.000,46249.000,47.000,395.000,151.000,16811653.000
2022-10-16,2.400,1.062,,11812.000,60320.000,9.000,58.000,48508.000,49.000,396.000,151.000,16811653.000
2022-10-17,2.400,1.065,,11907.000,62783.000,9.000,61.000,50876.000,51.000,398.000,152.000,16811653.000
2022-10-18,2.400,1.068,,12008.000,65366.000,9.000,63.000,53358.000,53.000,400.000,152.000,16811653.000
2022-10-19,2.400,1.071,,12116.000,68077.000,9.000,65.000,55961.000,56.000,402.000,153.000,16811653.000
2022-10-20,2.400,1.074,,12230.000,70920.000,9.000,68.000,58691.000,58.000,404.000,153.000,16811653.000
2022-10-21,2.400,1.077,,12350.000,73904.000,9.000,70.000,61554.000,61.000,406.000,154.000,16811653.000
2022-10-22,2.400,1.080,,12477.000,77034.000,9.000,73.000,64557.000,63.000,409.000,155.000,16811653.000
2022-10-23,2.400,1.083,,12610.000,80318.000,10.000,76.000,67708.000,66.000,411.000,155.000,16811653.000
2022-10-24,2.400,1.086,,12751.000,83764.000,10.000,79.000,71013.000,69.000,414.000,156.000,16811653.000
2022-10-25,2.400,1.089,,12898.000,87380.000,10.000,82.000,74481.000,72.000,417.000,157.000,16811653.000
2022-10-26,2.400,1.092,,13053.000,91174.000,10.000,85.000,78121.000,75.000,421.000,158.000,16811653.000
2022-10-27,2.400,1.095,,13216.000,95155.000,10.000,88.000,81939.000,79.000,424.000,159.000,16811653.000
2022-10-28,2.400,1.098,,13386.000,99332.000,10.000,92.000,85946.000,82.000,428.000,161.000,16811653.000
2022-10-29,2.400,1.101,,13564.000,103714.000,10.000,96.000,90150.000,86.000,432.000,162.000,16811653.000
2022-10-30,2.400,1.104,,13750.000,108312.000,10.000,100.000,94562.000,90.000,436.000,163.000,16811653.000
2022-10-31,2.400,1.107,,13944.000,113135.000,10.000,104.000,99190.000,94.000,441.000,165.000,16811653.000
2022-11-01,2.400,1.110,,14147.000,118194.000,10.000,108.000,104046.000,98.000,446.000,166.000,16811653.000
2022-11-02,2.400,1.113,,14360.000,123499.000,10.000,113.000,109140.000,102.000,451.000,168.000,16811653.000
2022-11-03,2.400,1.116,,14581.000,129063.000,10.000,117.000,114482.000,107.000,456.000,170.000,16811653.000
2022-11-04,2.400,1.119,,14812.000,134897.000,10.000,122.000,120085.000,112.000,461.000,172.000,16811653.000
2022-11-05,2.400,1.122,,15052.000,141012.000,11.000,128.000,125960.000,117.000,467.000,174.000,16811653.000
2022-11-06,2.400,1.125,,15303.000,147422.000,11.000,133.000,132118.000,122.000,473.000,176.000,16811653.000
2022-11-07,2.400,1.128,,15565.000,154138.000,11.000,139.000,138573.000,128.000,480.000,178.000,16811653.000
2022-11-08,2.400,1.131,,15837.000,161173.000,11.000,145.000,145336.000,134.000,486.000,180.000,16811653.000
2022-11-09,2.400,1.134,,16121.000,168540.000,11.000,151.000,152420.000,140.000,493.000,182.000,16811653.000
2022-11-10,2.400,1.137,,16416.000,176253.000,11.000,158.000,159838.000,147.000,500.000,185.000,16811653.000
2022-11-11,2.400,1.139,,16723.000,184326.000,11.000,165.000,167603.000,153.000,508.000,187.000,16811653.000
2022-11-12,2.400,1.142,,17043.000,192770.000,12.000,172.000,175727.000,161.000,516.000,190.000,16811653.000
2022-11-13,2.400,1.145,,17376.000,201601.000,12.000,180.000,184225.000,168.000,524.000,193.000,16811653.000
2022-11-14,2.400,1.148,,17722.000,210830.000,12.000,188.000,193108.000,176.000,533.000,196.000,16811653.000
2022-11-15,2.400,1.151,,18082.000,220473.000,12.000,196.000,202390.000,184.000,542.000,199.000,16811653.000
2022-11-16,2.400,1.154,,18457.000,230541.000,12.000,205.000,212083.000,193.000,551.000,202.000,16811653.000
2022-11-17,2.400,1.156,,18847.000,241047.000,12.000,214.000,222199.000,202.000,561.000,206.000,16811653.000
2022-11-18,2.400,1.159,,19253.000,252003.000,13.000,224.000,232750.000,211.000,571.000,209.000,16811653.000
2022-11-19,2.400,1.162,,19675.000,263422.000,13.000,234.000,243747.000,221.000,581.000,213.000,16811653.000
2022-11-20,2.400,1.165,,20114.000,275313.000,13.000,245.000,255200.000,232.000,592.000,217.000,16811653.000
2022-11-21,2.400,1.168,,20570.000,287688.000,13.000,256.000,267117.000,243.000,604.000,220.000,16811653.000
2022-11-22,2.400,1.170,,21045.000,300554.000,14.000,268.000,279509.000,254.000,616.000,225.000,16811653.000
2022-11-23,2.400,1.173,,21539.000,313919.000,14.000,280.000,292380.000,266.000,628.000,229.000,16811653.000
2022-11-24,2.400,1.176,,22053.000,327790.000,14.000,293.000,305737.000,279.000,641.000,233.000,16811653.000
2022-11-25,2.400,1.179,,22587.000,342170.000,14.000,311.000,319583.000,297.000,654.000,238.000,16811653.000
2022-11-26,2.400,1.181,,23143.000,357062.000,15.000,382.000,333920.000,368.000,668.000,243.000,16811653.000
2022-11-27,2.400,1.184,,23721.000,372468.000,15.000,472.000,348747.000,457.000,683.000,248.000,16811653.000
2022-11-28,2.400,1.187,,24322.000,388383.000,15.000,535.000,364061.000,520.000,698.000,253.000,16811653.000
2022-11-29,2.400,1.189,,24948.000,404805.000,16.000,578.000,379857.000,563.000,714.000,259.000,16811653.000
2022-11-30,2.400,1.192,,25599.000,421724.000,16.000,613.000,396125.000,597.000,730.000,264.000,16811653.000
2022-12-01,2.400,1.194,,26276.000,439130.000,16.000,645.000,412854.000,629.000,747.000,270.000,16811653.000
2022-12-02,2.400,1.197,,26980.000,457009.000,17.000,678.000,430029.000,661.000,765.000,276.000,16811653.000
2022-12-03,2.400,1.200,,27714.000,475342.000,17.000,712.000,447629.000,695.000,784.000,283.000,16811653.000
2022-12-04,2.400,1.202,,28477.000,494108.000,17.000,747.000,465631.000,730.000,803.000,290.000,16811653.000
2022-12-05,2.400,1.205,,29271.000,513279.000,18.000,784.000,484008.000,766.000,823.000,297.000,16811653.000
2022-12-06,2.400,1.207,,30097.000,532826.000,18.000,822.000,502728.000,804.000,844.000,304.000,16811653.000
2022-12-07,2.400,1.210,,30958.000,552711.000,19.000,861.000,521754.000,842.000,865.000,311.000,16811653.000
2022-12-08,2.400,1.212,,31854.000,572896.000,19.000,902.000,541043.000,883.000,888.000,319.000,16811653.000
2022-12-09,2.400,1.215,,32786.000,593335.000,20.000,943.000,560549.000,924.000,911.000,327.000,16811653.000
2022-12-10,2.400,1.217,,33757.000,613978.000,20.000,986.000,580221.000,966.000,936.000,336.000,16811653.000
2022-12-11,2.400,1.219,,34768.000,634768.000,21.000,1030.000,600001.000,1009.000,961.000,345.000,16811653.000
2022-12-12,2.400,1.222,,35821.000,655647.000,21.000,1074.000,619826.000,1053.000,987.000,354.000,16811653.000
2022-12-13,2.400,1.224,,36917.000,676548.000,22.000,1120.000,639631.000,1098.000,1015.000,363.000,16811653.000
2022-12-14,2.400,1.227,,38059.000,697403.000,22.000,1166.000,659344.000,1144.000,1044.000,373.000,16811653.000
