date,loc_grand_name,DayDeaMeRaA00S00,TotDeaMeRaA00S00,DayDeaMeRaA00S00_CF2,DayDeaMeRaA00S00_CF5,TotDeaMeRaA00S00_CF2,TotDeaMeRaA00S00_CF5,DayCasMeRaA00S00,TotCasMeRaA00S00,DayCasMeRaA00S00_CF2,DayCasMeRaA00S00_CF5,TotCasMeRaA00S00_CF2,TotCasMeRaA00S00_CF5,TotRecMeRaA00S00,DayRecMeRaA00S00,DayCfrMeRaA00S00,DayActMeRaA00S00,DayDeaMeSmA00S00,DayCasMeSmA00S00,DayDeMMeRaA00S00,DayCaMMeRaA00S00,DayCbDMeRaA00S00,DayDeaMeRaA00multip,TotDeaMeRaA01S00,TotDeaLoRaA01S00,TotDeaUpRaA01S00,DayDeaMeRaA01S00,DayDeaLoRaA01S00,DayDeaUpRaA01S00,TotCasMeRaA01S00,TotCasLoRaA01S00,TotCasUpRaA01S00,DayCasMeRaA01S00,DayCasLoRaA01S00,DayCasUpRaA01S00,DayActMeRaA01S00,DayHosMeRaA01S00,DayVenMeRaA01S00,TotHosMeRaA01S00,DayCfrMeRaA01S00,DayCfrLoRaA01S00,DayCfrUpRaA01S00,DayDeMMeRaA01S00,DayCaMMeRaA01S00,DayCbDMeRaA01S00,DayDMuMeRaA01S00,DayBedMeSmA02S01,DayBedUpSmA02S01,DayBedLoSmA02S01,DayIcuMeSmA02S01,DayIcuUpSmA02S01,DayIcuLoSmA02S01,invven_mean,invven_upper,invven_lower,DayAdmMeSmA02S01,DayAdmUpSmA02S01,DayAdmLoSmA02S01,DayIcnMeSmA02S01,DayIcnUpSmA02S01,DayIcnLoSmA02S01,DayDeaMeRaA02S01,DayDeaLoRaA02S01,DayDeaUpRaA02S01,TotDeaMeRaA02S01,TotDeaLoRaA02S01,TotDeaUpRaA02S01,DayDeaMeSmA02S01,DayDeaLoSmA02S01,DayDeaUpSmA02S01,TotDeaMeSmA02S01,TotDeaLoSmA02S01,TotDeaUpSmA02S01,deaths_reported_mean,deaths_reported_lower,deaths_reported_upper,totdea_reported_mean,totdea_reported_lower,totdea_reported_upper,deaths_reported_mean_smoothed,deaths_reported_lower_smoothed,deaths_reported_upper_smoothed,totdea_reported_mean_smoothed,totdea_reported_lower_smoothed,totdea_reported_upper_smoothed,TotTesMeSmA02S01,DayINFMeRaA02S01,DayINFLoRaA02S01,DayINFUpRaA02S01,TotINFMeRaA02S01,TotINFUpRaA02S01,TotINFLoRaA02S01,seroprev_mean,seroprev_upper,seroprev_lower,seroprev_data_type,DayDeaMeRaA02S02V04,DayDeaLoRaA02S02V04,DayDeaUpRaA02S02V04,TotDeaMeRaA02S02V04,TotDeaLoRaA02S02V04,TotDeaUpRaA02S02V04,DayDeaMeSmA02S02V04,DayDeaLoSmA02S02V04,DayDeaUpSmA02S02V04,TotDeaMeSmA02S02V04,TotDeaLoSmA02S02V04,TotDeaUpSmA02S02V04,TotTesMeSmA02S02V04,DayINFMeRaA02S02V04,DayINFLoRaA02S02V04,DayINFUpRaA02S02V04,TotINFMeRaA02S02V04,TotINFUpRaA02S02V04,TotINFLoRaA02S02V04,DayDeaMeRaA02S03V04,DayDeaLoRaA02S03V04,DayDeaUpRaA02S03V04,TotDeaMeRaA02S03V04,TotDeaLoRaA02S03V04,TotDeaUpRaA02S03V04,DayDeaMeSmA02S03V04,DayDeaLoSmA02S03V04,DayDeaUpSmA02S03V04,TotDeaMeSmA02S03V04,TotDeaLoSmA02S03V04,TotDeaUpSmA02S03V04,TotTesMeSmA02S03V04,DayINFMeRaA02S03V04,DayINFLoRaA02S03V04,DayINFUpRaA02S03V04,TotINFMeRaA02S03V04,TotINFUpRaA02S03V04,TotINFLoRaA02S03V04,deaths_mean_p100k_rate,deaths_lower_p100k_rate,deaths_upper_p100k_rate,totdea_mean_p100k_rate,totdea_lower_p100k_rate,totdea_upper_p100k_rate,deaths_mean_smoothed_p100k_rate,deaths_lower_smoothed_p100k_rate,deaths_upper_smoothed_p100k_rate,totdea_mean_smoothed_p100k_rate,totdea_lower_smoothed_p100k_rate,totdea_upper_smoothed_p100k_rate,deaths_reported_mean_p100k_rate,deaths_reported_lower_p100k_rate,deaths_reported_upper_p100k_rate,totdea_reported_mean_p100k_rate,totdea_reported_lower_p100k_rate,totdea_reported_upper_p100k_rate,deaths_reported_mean_smoothed_p1,deaths_reported_lower_smoothed_p,deaths_reported_upper_smoothed_p,totdea_reported_mean_smoothed_p1,totdea_reported_lower_smoothed_p,totdea_reported_upper_smoothed_p,confirmed_infections_p100k_rate,est_infections_mean_p100k_rate,est_infections_lower_p100k_rate,est_infections_upper_p100k_rate,DayIFRMeRaA02S01,DayIFRLoRaA02S01,DayIFRUpRaA02S01,DayIFRMeRaA02S02V04,DayIFRLoRaA02S02V04,DayIFRUpRaA02S02V04,DayIFRMeRaA02S03V04,DayIFRLoRaA02S03V04,DayIFRUpRaA02S03V04,DayDeMMeSmA02S01,DayCaMMeRaA02S01,DayIbDMeRaA02S01,DayDMuMeRaA02S01,TotDeaLoRaA04S00,TotDeaMeRaA04S00,TotDeaUpRaA04S00,DayDeaLoRaA04S00,DayDeaMeRaA04S00,DayDeaUpRaA04S00,TotCasLoRaA04S00,TotCasMeRaA04S00,TotCasUpRaA04S00,DayCasLoRaA04S00,DayCasMeRaA04S00,DayCasUpRaA04S00,DayCfrMeRaA04S00,DayCfrLoRaA04S00,DayCfrUpRaA04S00,DayDeMMeRaA04S00,DayCaMMeRaA04S00,DayCbDMeRaA04S00,DayDMuMeRaA04S00,TotCasUpRaA05S00,TotDeaMeRaA05S00,TotDeaLoRaA05S00,TotDeaUpRaA05S00,TotCasMeRaA05S00,TotCasLoRaA05S00,DayDeaMeRaA05S00,DayDeaLoRaA05S00,DayDeaUpRaA05S00,DayCasMeRaA05S00,DayCasLoRaA05S00,DayCasUpRaA05S00,DayCfrMeRaA05S00,DayCfrLoRaA05S00,DayCfrUpRaA05S00,DayDeMMeRaA05S00,DayCaMMeRaA05S00,DayCbDMeRaA05S00,DayDMuMeRaA05S00,DayCTDMeRaA00S00,TotCTDMeRaA00S00,DayCTDMeRaA01S00,TotCTDMeRaA01S00,DayITDMeRaA02S01,TotITDMeRaA02S01,DayITDMeRaA02S02,TotITDMeRaA02S02,DayITDMeRaA02S03,TotITDMeRaA02S03,DayCTDMeRaA04S00,TotCTDMeRaA04S00,DayCTDMeRaA05S00,TotCTDMeRaA05S00,DayDERMeRaA00S00,DayDERMeRaA01S00,DayDERMeRaA02S01,DayDERMeRaA02S02,DayDERMeRaA02S03,DayDERMeRaA04S00,DayDERMeRaA05S00,DayCERMeRaA00S00,DayCERMeRaA01S00,DayIERMeRaA02S01,DayIERMeRaA02S02,DayIERMeRaA02S03,DayCERMeRaA04S00,DayCERMeRaA05S00,TotDERMeRaA00S00,TotDERMeRaA01S00,TotDERMeRaA02S01,TotDERMeRaA02S02,TotDERMeRaA02S03,TotDERMeRaA04S00,TotDERMeRaA05S00,TotCERMeRaA00S00,TotCERMeRaA01S00,TotIERMeRaA02S01,TotIERMeRaA02S02,TotIERMeRaA02S03,TotCERMeRaA04S00,TotCERMeRaA05S00
09Mar2020,Japan,2,10,4,10,20,50,28,527,56,140,1054,2635,76,0,7.1428571,441,1.5892857,44.57143,29.850084,2890.7871,96.843513,193.68703,,,,,,,,,,,,,,,,,,,,,,,,330.35388,458.91315,227.80484,146.17596,203.06126,100.79977,82.162636,114.13674,56.657562,51.75922,73.217796,35.266125,33.768002,49.312237,19.27025,20.850666,,,93.827995,,,11.441325,11.441325,11.441325,94.187332,94.187332,94.187332,2,,,9,,,1.0974542,1.0974542,1.0974542,9.0344677,9.0344677,9.0344677,.000012159137,1611.7981,988.89673,2429.5669,21180.604,31102.674,13658.099,,,,,20.850666,,,93.827995,,,11.441325,11.441325,11.441325,94.187332,94.187332,94.187332,.000012159137,,,,,,,20.850666,,,93.827995,,,11.441325,11.441325,11.441325,94.187332,94.187332,94.187332,.000012159137,,,,,,,.016316554,,,.073424496,,,.0089533357,.0089533357,.0089533357,.073705688,.073705688,.073705688,.0015650871,,,.0070428923,,,.00085880572,.00085880572,.00085880572,.0070698643,.0070698643,.0070698643,.020346133,1.2613022,.77385479,1.9012419,1.2936276,,,,,,,,,353.22311,17019.857,48.184437,1004.6776,10,10,10,2,2,2,527,527,527,28,28,28,7.1428571,7.1428571,7.1428571,29.459459,1702.2124,57.781521,115.56304,,,,,,,,,,,,,,,,,,,,14,52.700001,,,77.301994,225.73863,,,,,14,52.700001,,,1,,10.425333,10.425333,10.425333,1,,1,,57.564217,,,1,,1,,9.3827991,9.3827991,9.3827991,1,,1,,40.190899,,,1,
10Mar2020,Japan,3,13,6,15,26,65,58,585,116,290,1170,2925,101,25,5.1724138,471,1.8928572,45.5625,29.850084,2890.7871,96.843513,290.53055,,,,,,,,,,,,,,,,,,,,,,,,365.00543,503.42706,253.36189,115.08384,158.72728,79.883354,64.404671,88.828957,44.70533,55.432522,78.84433,37.019279,40.198067,57.980869,22.20196,31.275999,,,125.104,,,14.125935,14.125935,14.125935,108.31326,108.31326,108.31326,3,,,12,,,1.3549625,1.3549625,1.3549625,10.38943,10.38943,10.38943,.000012179537,1729.9756,1059.8405,2588.6606,22910.58,33691.336,14717.939,,,,,31.275999,,,125.104,,,14.125935,14.125935,14.125935,108.31326,108.31326,108.31326,.000012179537,,,,,,,31.275999,,,125.104,,,14.125935,14.125935,14.125935,108.31326,108.31326,108.31326,.000012179537,,,,,,,.024474831,,,.097899325,,,.011054159,.011054159,.011054159,.084759854,.084759854,.084759854,.0023476307,,,.0093905227,,,.0010603172,.0010603172,.0010603172,.0081301816,.0081301816,.0081301816,.042257354,1.3537813,.82937133,2.0257397,1.8078867,,,,,,,,,353.22311,17019.857,48.184437,1507.0164,13,13,13,3,3,3,585,585,585,58,58,58,5.1724138,5.1724138,5.1724138,29.459459,1702.2124,57.781521,173.34456,,,,,,,,,,,,,,,,,,,,19.333334,45,,,55.313198,183.13228,,,,,19.333334,45,,,1,,10.425333,10.425333,10.425333,1,,1,,29.827166,,,1,,1,,9.6233845,9.6233845,9.6233845,1,,1,,39.163383,,,1,
11Mar2020,Japan,2,15,4,10,30,75,55,640,110,275,1280,3200,118,17,3.6363637,507,2.1339285,45.9375,29.850084,2890.7871,96.843513,193.68703,,,,,,,,,,,,,,,,,,,,,,,,401.67105,558.73505,277.09424,121.43445,168.91853,83.771996,67.580238,94.005905,46.620476,59.352516,85.049881,39.131493,47.332787,68.287712,25.697012,31.275999,,,156.37999,,,17.271431,17.271431,17.271431,125.58469,125.58469,125.58469,3,,,15,,,1.656679,1.656679,1.656679,12.046109,12.046109,12.046109,.000012134692,1856.8834,1135.0378,2796.2271,24767.463,36487.563,15852.977,,,,,31.275999,,,156.37999,,,17.271431,17.271431,17.271431,125.58469,125.58469,125.58469,.000012134692,,,,,,,31.275999,,,156.37999,,,17.271431,17.271431,17.271431,125.58469,125.58469,125.58469,.000012134692,,,,,,,.024474831,,,.12237416,,,.013515648,.013515648,.013515648,.098275498,.098275498,.098275498,.0023476307,,,.011738153,,,.0012964236,.0012964236,.0012964236,.009426605,.009426605,.009426605,.040692266,1.4530922,.88821661,2.1881695,1.6843276,,,,,,,,,353.22311,17019.857,48.184437,1507.0164,15,15,15,2,2,2,640,640,640,55,55,55,3.6363637,3.6363637,3.6363637,29.459459,1702.2124,57.781521,115.56304,,,,,,,,,,,,,,,,,,,,27.5,42.666668,,,59.370876,158.38,,,,,27.5,42.666668,,,1,,15.638,15.638,15.638,1,,1,,33.761517,,,1,,1,,10.425333,10.425333,10.425333,1,,1,,38.699162,,,1,
12Mar2020,Japan,4,19,8,20,38,95,56,696,112,280,1392,3480,118,0,7.1428571,559,2.3214285,45.57143,29.850084,2890.7871,96.843513,387.37405,,,,,,,,,,,,,,,,,,,,,,,,438.55426,613.18756,304.97629,129.0291,180.40878,89.728508,71.370766,99.790764,49.632149,63.546062,91.559814,40.543617,54.458103,78.481613,28.958765,41.701332,,,198.08133,,,20.71212,20.71212,20.71212,146.29681,146.29681,146.29681,4,,,19,,,1.9867107,1.9867107,1.9867107,14.03282,14.03282,14.03282,.000012042744,1992.8954,1234.3792,2989.9893,26760.359,39477.551,17087.355,,,,,41.701332,,,198.08133,,,20.71212,20.71212,20.71212,146.29681,146.29681,146.29681,.000012042744,,,,,,,41.701332,,,198.08133,,,20.71212,20.71212,20.71212,146.29681,146.29681,146.29681,.000012042744,,,,,,,.032633107,,,.15500727,,,.016208136,.016208136,.016208136,.11448363,.11448363,.11448363,.0031301742,,,.014868328,,,.0015546876,.0015546876,.0015546876,.010981293,.010981293,.010981293,.043039896,1.5595275,.9659555,2.339797,2.0924997,,,,,,,,,353.22311,17019.857,48.184437,2009.3552,19,19,19,4,4,4,696,696,696,56,56,56,7.1428571,7.1428571,7.1428571,29.459459,1702.2124,57.781521,231.12608,,,,,,,,,,,,,,,,,,,,14,36.63158,,,47.78973,135.09784,,,,,14,36.63158,,,1,,10.425333,10.425333,10.425333,1,,1,,35.587418,,,1,,1,,10.425333,10.425333,10.425333,1,,1,,38.448792,,,1,
13Mar2020,Japan,2,21,4,10,42,105,37,733,74,185,1466,3665,118,0,5.4054055,594,2.4196429,44.535713,29.850084,2890.7871,96.843513,193.68703,,,,,,,,,,,,,,,,,,,,,,,,473.58472,657.19629,330.6185,137.79497,191.2189,96.197296,75.775543,105.15417,52.900352,68.041931,99.49662,42.679008,60.924873,87.310562,33.563148,20.850666,,,218.93199,,,24.130192,24.130192,24.130192,170.427,170.427,170.427,2,,,21,,,2.3145728,2.3145728,2.3145728,16.347393,16.347393,16.347393,.000011928384,2138.2991,1329.7635,3207.8455,28898.658,42685.395,18417.119,,,,,20.850666,,,218.93199,,,24.130192,24.130192,24.130192,170.427,170.427,170.427,.000011928384,,,,,,,20.850666,,,218.93199,,,24.130192,24.130192,24.130192,170.427,170.427,170.427,.000011928384,,,,,,,.016316554,,,.17132382,,,.018882927,.018882927,.018882927,.13336655,.13336655,.13336655,.0015650871,,,.016433416,,,.0018112541,.0018112541,.0018112541,.012792547,.012792547,.012792547,.031301744,1.6733122,1.0405979,2.5102789,.97510523,,,,,,,,,353.22311,17019.857,48.184437,1004.6776,21,21,21,2,2,2,733,733,733,37,37,37,5.4054055,5.4054055,5.4054055,29.459459,1702.2124,57.781521,115.56304,,,,,,,,,,,,,,,,,,,,18.5,34.904762,,,102.55303,131.99834,,,,,18.5,34.904762,,,1,,10.425333,10.425333,10.425333,1,,1,,57.791866,,,1,,1,,10.425333,10.425333,10.425333,1,,1,,39.425182,,,1,
14Mar2020,Japan,1,22,2,5,44,110,62,795,124,310,1590,3975,118,0,1.6129032,655,2.3839285,43.392857,29.850084,2890.7871,96.843513,96.843513,,,,,,,,,,,,,,,,,,,,,,,,505.91464,701.40356,352.12967,147.84099,204.96777,102.90115,80.894119,112.15216,56.304398,72.871201,108.80066,45.136345,66.468307,95.278328,37.799171,10.425333,,,229.35733,,,27.050322,27.050322,27.050322,197.47733,197.47733,197.47733,1,,,22,,,2.5946722,2.5946722,2.5946722,18.942064,18.942064,18.942064,.000011817312,2293.2791,1437.3297,3419.7227,31191.938,46105.117,19854.449,,,,,10.425333,,,229.35733,,,27.050322,27.050322,27.050322,197.47733,197.47733,197.47733,.000011817312,,,,,,,10.425333,,,229.35733,,,27.050322,27.050322,27.050322,197.47733,197.47733,197.47733,.000011817312,,,,,,,.0081582768,,,.1794821,,,.021168055,.021168055,.021168055,.15453462,.15453462,.15453462,.00078254356,,,.017215958,,,.0020304441,.0020304441,.0020304441,.014822991,.014822991,.014822991,.049300246,1.7945908,1.1247731,2.6760821,.45460376,,,,,,,,,353.22311,17019.857,48.184437,502.33881,22,22,22,1,1,1,795,795,795,62,62,62,1.6129032,1.6129032,1.6129032,29.459459,1702.2124,57.781521,57.781521,,,,,,,,,,,,,,,,,,,,62,36.136364,,,219.97179,135.99713,,,,,62,36.136364,,,1,,10.425333,10.425333,10.425333,1,,1,,36.988373,,,1,,1,,10.425333,10.425333,10.425333,1,,1,,39.235142,,,1,
15Mar2020,Japan,2,24,4,10,48,120,31,826,62,155,1652,4130,118,0,6.4516129,684,2.2946429,41.901787,29.850084,2890.7871,96.843513,193.68703,,,,,,,,,,,,,,,,,,,,,,,,535.13373,749.06622,367.7178,159.08809,222.68735,109.31758,86.707695,121.37117,59.581306,78.066826,115.25463,48.161346,70.692085,102.20546,38.22525,20.850666,,,250.20799,,,28.895988,28.895988,28.895988,226.37332,226.37332,226.37332,2,,,24,,,2.771709,2.771709,2.771709,21.713774,21.713774,21.713774,.000011731555,2457.9048,1572.3571,3615.7881,33649.84,49720.906,21426.807,,,,,20.850666,,,250.20799,,,28.895988,28.895988,28.895988,226.37332,226.37332,226.37332,.000011731555,,,,,,,20.850666,,,250.20799,,,28.895988,28.895988,28.895988,226.37332,226.37332,226.37332,.000011731555,,,,,,,.016316554,,,.19579865,,,.022612371,.022612371,.022612371,.17714699,.17714699,.17714699,.0015650871,,,.018781045,,,.002168983,.002168983,.002168983,.016991975,.016991975,.016991975,.025041394,1.9234176,1.2304379,2.8295119,.84831059,,,,,,,,,353.22311,17019.857,48.184437,1004.6776,24,24,24,2,2,2,826,826,826,31,31,31,6.4516129,6.4516129,6.4516129,29.459459,1702.2124,57.781521,115.56304,,,,,,,,,,,,,,,,,,,,15.5,34.416668,,,117.88136,134.48747,,,,,15.5,34.416668,,,1,,10.425333,10.425333,10.425333,1,,1,,79.287254,,,1,,1,,10.425333,10.425333,10.425333,1,,1,,40.738304,,,1,
16Mar2020,Japan,6,30,12,30,60,150,17,843,34,85,1686,4215,144,26,35.294117,669,2.1785715,40.6875,29.850084,2890.7871,96.843513,581.0611,,,,,,,,,,,,,,,,,,,,,,,,561.16803,789.74182,382.87112,171.17583,240.8988,116.78905,93.029068,130.92146,63.471443,83.663544,124.24281,51.5354,72.374565,104.1692,38.026775,41.701332,,,291.90933,,,29.163403,29.163403,29.163403,255.53673,255.53673,255.53673,4,,,28,,,2.7973595,2.7973595,2.7973595,24.511133,24.511133,24.511133,.000011686931,2632.1194,1707.8972,3863.2019,36281.961,53584.109,23134.703,,,,,41.701332,,,291.90933,,,29.163403,29.163403,29.163403,255.53673,255.53673,255.53673,.000011686931,,,,,,,41.701332,,,291.90933,,,29.163403,29.163403,29.163403,255.53673,255.53673,255.53673,.000011686931,,,,,,,.032633107,,,.22843176,,,.022821633,.022821633,.022821633,.19996862,.19996862,.19996862,.0031301742,,,.021911221,,,.0021890556,.0021890556,.0021890556,.01918103,.01918103,.01918103,.011738153,2.0597482,1.336504,3.023124,1.5843252,,,,,,,,,353.22311,17019.857,48.184437,2009.3552,30,30,30,6,6,6,843,843,843,17,17,17,35.294117,35.294117,35.294117,29.459459,1702.2124,57.781521,346.68912,,,,,,,,,,,,,,,,,,,,2.8333333,28.1,,,63.118351,124.29189,,,,,2.8333333,28.1,,,1,,6.950222,6.950222,6.950222,1,,1,,154.83055,,,1,,1,,9.7303114,9.7303114,9.7303114,1,,1,,43.039101,,,1,
17Mar2020,Japan,0,30,0,0,60,150,50,893,100,250,1786,4465,144,0,0,719,2.0535715,40.223213,29.850084,2890.7871,96.843513,0,,,,,,,,,,,,,,,,,,,,,,,,584.26984,835.25018,395.12482,183.73552,262.66141,124.25504,99.656075,142.46458,67.394531,89.697075,134.36166,54.616028,70.255676,104.14352,36.866291,10.425333,,,302.33466,,,27.980768,27.980768,27.980768,283.51749,283.51749,283.51749,1,,,29,,,2.6839209,2.6839209,2.6839209,27.195055,27.195055,27.195055,.000011693551,2815.7197,1873.3865,4118.8462,39097.68,57702.957,25008.09,,,,,10.425333,,,302.33466,,,27.980768,27.980768,27.980768,283.51749,283.51749,283.51749,.000011693551,,,,,,,10.425333,,,302.33466,,,27.980768,27.980768,27.980768,283.51749,283.51749,283.51749,.000011693551,,,,,,,.0081582768,,,.23659004,,,.02189617,.02189617,.02189617,.22186479,.22186479,.22186479,.00078254356,,,.022693764,,,.0021002851,.0021002851,.0021002851,.021281315,.021281315,.021281315,.034431916,2.2034233,1.4660065,3.2231767,.37025464,,,,,,,,,353.22311,17019.857,48.184437,502.33881,30,30,30,0,0,0,893,893,893,50,50,50,0,0,0,29.459459,1702.2124,57.781521,0,,,,,,,,,,,,,,,,,,,,,29.766666,,,270.08438,129.31921,,,,,,29.766666,,,,,,,,,,1,,56.314396,,,1,,1,,10.077822,10.077822,10.077822,1,,1,,43.782394,,,1,
18Mar2020,Japan,2,32,4,10,64,160,35,928,70,175,1856,4640,144,0,5.7142859,752,1.9821429,40.3125,29.850084,2890.7871,96.843513,193.68703,,,,,,,,,,,,,,,,,,,,,,,,605.32532,877.6731,409.48404,196.51678,284.93356,132.93759,106.44425,154.3356,72.006271,96.203003,143.84076,58.697609,65.141579,95.502342,34.661297,20.850666,,,323.18533,,,25.913696,25.913696,25.913696,309.43118,309.43118,309.43118,2,,,31,,,2.485647,2.485647,2.485647,29.6807,29.6807,29.6807,.000011759898,3008.3428,2022.1726,4360.5806,42106.023,62063.535,27030.264,,,,,20.850666,,,323.18533,,,25.913696,25.913696,25.913696,309.43118,309.43118,309.43118,.000011759898,,,,,,,20.850666,,,323.18533,,,25.913696,25.913696,25.913696,309.43118,309.43118,309.43118,.000011759898,,,,,,,.016316554,,,.25290659,,,.020278597,.020278597,.020278597,.24214339,.24214339,.24214339,.0015650871,,,.02425885,,,.001945127,.001945127,.001945127,.023226442,.023226442,.023226442,.030519199,2.3541594,1.5824382,3.4123445,.69309473,,,,,,,,,353.22311,17019.857,48.184437,1004.6776,32,32,32,2,2,2,928,928,928,35,35,35,5.7142859,5.7142859,5.7142859,29.459459,1702.2124,57.781521,115.56304,,,,,,,,,,,,,,,,,,,,17.5,29,,,144.28041,130.28445,,,,,17.5,29,,,1,,10.425333,10.425333,10.425333,1,,1,,85.952652,,,1,,1,,10.099542,10.099542,10.099542,1,,1,,45.372871,,,1,
19Mar2020,Japan,1,33,2,5,66,165,40,968,80,200,1936,4840,150,6,2.5,785,1.9285715,41.88393,29.850084,2890.7871,96.843513,96.843513,,,,,,,,,,,,,,,,,,,,,,,,625.85754,917.70581,416.34863,209.474,307.15536,139.35155,113.35822,166.21912,75.410988,103.21517,155.33958,62.544712,58.961227,87.560555,32.084969,20.850666,,,344.03598,,,23.524504,23.524504,23.524504,332.95569,332.95569,332.95569,2,,,33,,,2.256475,2.256475,2.256475,31.937176,31.937176,31.937176,.000011899732,3209.4587,2198.7771,4633.5518,45315.48,66697.086,29229.039,,,,,20.850666,,,344.03598,,,23.524504,23.524504,23.524504,332.95569,332.95569,332.95569,.000011899732,,,,,,,20.850666,,,344.03598,,,23.524504,23.524504,23.524504,332.95569,332.95569,332.95569,.000011899732,,,,,,,.016316554,,,.26922315,,,.018408949,.018408949,.018408949,.26055235,.26055235,.26055235,.0015650871,,,.025823938,,,.00176579,.00176579,.00176579,.024992231,.024992231,.024992231,.028171569,2.5115414,1.720639,3.6259563,.64966303,,,,,,,,,353.22311,17019.857,48.184437,1004.6776,33,33,33,1,1,1,968,968,968,40,40,40,2.5,2.5,2.5,29.459459,1702.2124,57.781521,57.781521,,,,,,,,,,,,,,,,,,,,40,29.333334,,,153.92596,131.71727,,,,,40,29.333334,,,1,,20.850666,20.850666,20.850666,1,,1,,80.236465,,,1,,1,,10.425333,10.425333,10.425333,1,,1,,46.813515,,,1,
20Mar2020,Japan,1,34,2,5,68,170,54,1022,108,270,2044,5110,191,41,1.8518518,797,1.8660715,45.0625,29.850084,2890.7871,96.843513,96.843513,,,,,,,,,,,,,,,,,,,,,,,,647.70959,960.98053,429.66144,222.77347,330.51996,147.77789,120.48075,178.75241,79.921516,110.76612,166.9649,67.959045,53.185627,78.920746,30.196856,20.850666,,,364.88666,,,21.259741,21.259741,21.259741,354.21542,354.21542,354.21542,2,,,35,,,2.0392387,2.0392387,2.0392387,33.976414,33.976414,33.976414,.000012138919,3418.3286,2378.0901,4884.8955,48733.813,71581.984,31607.131,,,,,20.850666,,,364.88666,,,21.259741,21.259741,21.259741,354.21542,354.21542,354.21542,.000012138919,,,,,,,20.850666,,,364.88666,,,21.259741,21.259741,21.259741,354.21542,354.21542,354.21542,.000012138919,,,,,,,.016316554,,,.28553972,,,.016636673,.016636673,.016636673,.27718902,.27718902,.27718902,.0015650871,,,.027389025,,,.0015957931,.0015957931,.0015957931,.026588025,.026588025,.026588025,.041474808,2.6749911,1.8609592,3.8226438,.6099667,,,,,,,,,353.22311,17019.857,48.184437,1004.6776,34,34,34,1,1,1,1022,1022,1022,54,54,54,1.8518518,1.8518518,1.8518518,29.459459,1702.2124,57.781521,57.781521,,,,,,,,,,,,,,,,,,,,54,30.058823,,,163.94337,133.55876,,,,,54,30.058823,,,1,,20.850666,20.850666,20.850666,1,,1,,63.302383,,,1,,1,,10.73196,10.73196,10.73196,1,,1,,47.68475,,,1,
21Mar2020,Japan,2,36,4,10,72,180,37,1059,74,185,2118,5295,232,41,5.4054055,791,1.9017857,49.830357,29.850084,2890.7871,96.843513,193.68703,,,,,,,,,,,,,,,,,,,,,,,,673.23041,1015.9073,449.76312,236.89371,357.47357,158.26091,128.05692,193.2384,85.550621,118.88754,177.89815,72.83445,48.621223,71.869598,29.080627,10.425333,,,375.31198,,,19.429728,19.429728,19.429728,373.64517,373.64517,373.64517,1,,,36,,,1.8637033,1.8637033,1.8637033,35.840118,35.840118,35.840118,.000012517883,3633.9995,2569.2466,5122.7334,52367.809,76704.719,34176.375,,,,,10.425333,,,375.31198,,,19.429728,19.429728,19.429728,373.64517,373.64517,373.64517,.000012517883,,,,,,,10.425333,,,375.31198,,,19.429728,19.429728,19.429728,373.64517,373.64517,373.64517,.000012517883,,,,,,,.0081582768,,,.29369798,,,.015204608,.015204608,.015204608,.29239362,.29239362,.29239362,.00078254356,,,.028171569,,,.001458429,.001458429,.001458429,.028046453,.028046453,.028046453,.026606482,2.8437631,2.0105474,4.0087624,.28688318,,,,,,,,,353.22311,17019.857,48.184437,502.33881,36,36,36,2,2,2,1059,1059,1059,37,37,37,5.4054055,5.4054055,5.4054055,29.459459,1702.2124,57.781521,115.56304,,,,,,,,,,,,,,,,,,,,18.5,29.416666,,,348.57394,139.5314,,,,,18.5,29.416666,,,1,,5.2126665,5.2126665,5.2126665,1,,1,,98.216202,,,1,,1,,10.425333,10.425333,10.425333,1,,1,,49.450245,,,1,
